well id,day,median pixel intensity,mw_area shape,hyst1 area,hyst2 area
619,0,123.0,8360,3045,2972
620,0,130.0,8460,1646,1569
621,0,130.0,8464,46,0
622,0,130.0,8550,15,0
623,0,128.0,8648,11,0
624,0,128.0,7425,14,0
625,0,128.0,33124,14429,14387
626,0,128.0,33124,13214,13102
627,0,126.0,33124,12285,12131
628,0,124.0,5940,2587,2583
629,0,124.0,7590,3007,2953
630,0,125.0,33124,14123,13730
631,0,125.0,8544,2936,2907
632,0,124.0,8370,1239,1147
633,0,124.0,8366,350,0
634,0,125.0,8366,61,0
635,0,125.0,8366,94,0
636,0,126.0,8536,161,63
637,0,124.0,9021,22,0
638,0,125.0,7315,17,0
639,0,122.0,33124,7620,7395
640,0,128.0,9737,1259,1272
641,0,128.0,8370,397,350
642,0,128.0,8455,9,0
643,0,127.0,8550,20,0
644,0,126.0,7275,61,0
645,0,126.0,5529,12,0
646,0,127.0,33124,12677,12522
647,0,126.0,33124,13043,12699
648,0,125.0,5170,1902,1905
649,0,124.0,7081,2880,2837
650,0,125.0,8544,3918,3820
651,0,125.0,8645,2327,2276
652,0,125.0,8835,421,114
653,0,125.0,8460,33,0
654,0,125.0,8554,33,0
655,0,125.0,8366,342,295
656,0,126.0,8256,38,0
657,0,124.0,7896,1002,961
658,0,125.0,6365,38,0
659,0,121.0,8464,3575,3505
660,0,128.0,8554,608,105
661,0,129.0,8554,4,0
662,0,128.0,8544,66,0
663,0,127.0,33124,12915,12743
664,0,126.0,7030,19,0
665,0,126.0,5415,27,0
666,0,127.0,33124,13084,12923
667,0,126.0,33124,14083,13959
668,0,125.0,5452,1972,1973
669,0,124.0,7220,2938,2911
670,0,125.0,8544,4091,4067
671,0,126.0,8366,1821,1750
672,0,126.0,8550,699,499
673,0,125.0,8360,368,335
674,0,126.0,8360,18,0
675,0,126.0,8272,56,0
676,0,125.0,7776,48,0
677,0,125.0,7410,13,0
678,0,124.0,5795,433,321
679,0,123.0,8372,2664,2509
680,0,128.0,8463,986,633
681,0,128.0,8277,20,0
682,0,128.0,8170,18,0
683,0,127.0,8366,40,0
684,0,126.0,6935,807,775
685,0,128.0,33124,13248,13074
686,0,127.0,33124,12682,12585
687,0,128.0,5415,1898,1888
688,0,125.0,5795,2110,2086
689,0,125.0,7488,2984,2948
690,0,125.0,33124,19950,19767
691,0,126.0,8730,1708,1681
692,0,125.0,8742,469,331
693,0,125.0,8463,327,307
694,0,125.0,8277,78,0
695,0,125.0,8550,38,0
696,0,125.0,7200,18,0
697,0,124.0,6555,33,0
698,0,124.0,5035,9,0
699,0,124.0,8370,1990,1916
700,0,128.0,8277,1331,1212
701,0,128.0,8550,26,0
702,0,128.0,8640,547,520
703,0,127.0,8460,10,0
704,0,127.0,7008,15,0
705,0,128.0,33124,13059,12969
706,0,127.0,33124,12820,12662
707,0,127.0,5664,1955,1946
708,0,125.0,6016,2049,1933
709,0,125.0,8051,3148,3123
710,0,125.0,8645,3978,3920
711,0,126.0,8460,999,569
712,0,125.0,8827,31,0
713,0,125.0,8370,759,673
714,0,126.0,33124,12150,11884
715,0,126.0,8064,51,0
716,0,125.0,6402,12,0
717,0,125.0,6175,334,226
718,0,125.0,33124,6672,6506
719,0,124.0,8463,840,305
720,0,128.0,8366,1441,1400
721,0,128.0,8265,77,0
722,0,128.0,8645,23,0
723,0,126.0,9000,81,0
724,0,126.0,6984,1370,1347
725,0,127.0,4750,24,0
726,0,127.0,33124,12716,12657
727,0,128.0,5856,1971,1964
