well id,day,median pixel intensity,mw_area shape,hyst1 area,hyst2 area
405,0,119.0,8554,43,0
406,0,120.0,9500,415,167
407,0,121.0,9900,1270,1159
408,0,121.0,9016,190,160
409,0,123.0,9785,23,0
410,0,123.0,9595,52,0
411,0,123.0,12932,1969,957
412,0,124.0,8370,10,0
413,0,124.0,7826,25,0
414,0,124.0,7920,52,0
415,0,117.0,33124,14316,13748
416,0,124.0,7744,197,140
417,0,122.0,7826,35,0
418,0,121.0,8188,238,63
419,0,121.0,7744,101,0
420,0,121.0,8455,1334,910
421,0,122.0,8648,314,0
422,0,123.0,8370,10,0
423,0,123.0,8640,97,0
424,0,121.0,9792,78,0
425,0,119.0,8096,32,0
426,0,121.0,8277,445,418
427,0,122.0,8544,386,343
428,0,122.0,8370,77,0
429,0,122.0,8787,12,0
430,0,122.0,8550,63,0
431,0,122.0,7998,13,0
432,0,122.0,8099,13,0
433,0,122.0,7830,148,0
434,0,117.0,33124,15440,14724
435,0,119.0,7920,59,0
436,0,118.0,33124,13600,13131
437,0,119.0,8700,250,165
438,0,120.0,8585,50,0
439,0,121.0,8526,507,440
440,0,122.0,8188,1131,1000
441,0,122.0,8277,687,182
442,0,123.0,8360,446,326
443,0,123.0,8280,12,0
444,0,121.0,9999,1050,904
445,0,120.0,8188,33,0
446,0,121.0,8099,155,49
447,0,122.0,8188,936,858
448,0,122.0,8281,178,0
449,0,122.0,8820,56,0
450,0,122.0,8100,92,0
451,0,122.0,7920,11,0
452,0,120.0,7482,863,637
453,0,119.0,33124,17774,17344
454,0,121.0,9999,362,47
455,0,120.0,7209,193,130
456,0,119.0,7395,103,0
457,0,120.0,7482,60,0
458,0,121.0,7476,26,0
459,0,121.0,7480,18,0
460,0,122.0,8463,2084,2008
461,0,122.0,8550,1390,1010
462,0,123.0,8280,27,0
463,0,123.0,8455,21,0
464,0,121.0,8910,696,125
465,0,121.0,8099,45,0
466,0,122.0,8008,6,0
467,0,122.0,8184,6,0
468,0,122.0,8190,737,592
469,0,122.0,8613,95,0
470,0,122.0,7743,23,0
471,0,116.0,33124,15409,14728
472,0,126.0,7735,122,0
473,0,121.0,7744,24,0
474,0,120.0,9282,28,0
475,0,120.0,7310,56,0
476,0,120.0,7396,30,0
477,0,121.0,7225,15,0
478,0,121.0,7482,37,0
479,0,121.0,10070,1398,1025
480,0,121.0,8277,1615,1539
481,0,123.0,8366,997,743
482,0,123.0,8544,323,0
483,0,123.0,8460,16,0
484,0,121.0,8360,981,529
485,0,121.0,8640,84,0
486,0,122.0,8099,218,0
487,0,123.0,8178,117,76
488,0,121.0,7920,248,224
489,0,122.0,8820,15,0
490,0,113.0,10712,1901,1531
491,0,124.0,8536,659,274
492,0,121.0,7656,38,0
493,0,121.0,7656,13,0
494,0,120.0,8787,44,0
495,0,119.0,4672,1389,1361
496,0,121.0,7140,79,0
497,0,121.0,7052,343,296
498,0,122.0,7224,13,0
499,0,122.0,7708,54,0
500,0,121.0,8463,1741,1696
501,0,122.0,8372,1102,786
502,0,123.0,8640,706,121
503,0,123.0,8455,104,0
504,0,121.0,4884,2114,2099
505,0,122.0,8010,1046,1033
506,0,122.0,7920,337,152
507,0,122.0,7728,116,0
508,0,119.0,7830,8,0
509,0,113.0,33124,17789,16987
510,0,124.0,7920,364,62
511,0,120.0,7395,134,83
512,0,120.0,7743,111,0
513,0,121.0,7744,19,0
514,0,120.0,8400,81,0
515,0,120.0,7396,23,0
516,0,121.0,6970,11,0
517,0,122.0,7140,9,0
518,0,123.0,6966,22,0
519,0,123.0,7544,23,0
520,0,121.0,9464,1054,1070
521,0,122.0,9215,931,643
522,0,123.0,8835,315,37
523,0,123.0,8460,27,0
524,0,121.0,8280,367,25
525,0,121.0,9604,455,61
526,0,122.0,8460,199,96
527,0,122.0,7740,132,0
528,0,120.0,8910,293,0
529,0,124.0,7396,189,58
530,0,120.0,7568,44,0
531,0,120.0,7221,71,0
532,0,121.0,7308,15,0
533,0,121.0,7310,182,101
534,0,121.0,8217,26,0
535,0,120.0,33124,18351,18213
536,0,122.0,7056,20,0
537,0,122.0,6885,75,0
538,0,122.0,6970,27,0
539,0,121.0,7533,1297,939
540,0,121.0,8184,349,313
541,0,121.0,8460,380,367
542,0,122.0,8372,1453,1409
543,0,122.0,8827,27,0
544,0,119.0,8280,944,872
545,0,120.0,8091,65,0
546,0,120.0,7905,411,250
547,0,120.0,9048,72,0
548,0,115.0,33124,17620,17313
549,0,118.0,8755,2176,2041
550,0,119.0,8400,41,0
551,0,119.0,8282,16,0
552,0,121.0,10246,1372,956
553,0,122.0,7392,45,0
554,0,120.0,7056,28,0
555,0,121.0,6972,135,105
556,0,122.0,7138,38,0
557,0,122.0,6806,14,0
558,0,122.0,6720,22,0
559,0,122.0,10100,1638,1313
560,0,121.0,7920,180,0
561,0,122.0,8184,30,0
562,0,122.0,8624,132,45
563,0,121.0,14950,3388,2713
564,0,120.0,8463,70,0
565,0,120.0,7830,29,0
566,0,120.0,7744,629,603
567,0,114.0,8008,470,390
568,0,121.0,8010,1234,1186
569,0,118.0,8742,234,0
570,0,118.0,7396,32,0
571,0,119.0,7310,34,0
572,0,120.0,7304,53,0
573,0,120.0,7138,26,0
574,0,118.0,7140,51,34
575,0,119.0,6474,79,0
576,0,119.0,6640,36,0
577,0,119.0,6474,34,0
578,0,121.0,7680,45,0
579,0,121.0,7990,84,0
580,0,122.0,8281,49,0
581,0,122.0,8464,105,0
582,0,122.0,8188,58,0
583,0,122.0,9936,18,0
584,0,121.0,8280,16,0
585,0,121.0,7743,33,0
586,0,121.0,7830,244,183
587,0,117.0,6400,1188,1139
588,0,118.0,7832,102,0
589,0,118.0,7395,27,0
590,0,118.0,7225,1087,1087
591,0,119.0,7221,83,66
592,0,120.0,7138,203,124
593,0,121.0,6970,74,0
594,0,119.0,6396,32,0
595,0,118.0,33124,18595,18406
596,0,119.0,6480,16,0
597,0,120.0,6391,88,0
598,0,120.0,6391,66,0
599,0,119.0,33124,20370,20296
600,0,122.0,8099,106,0
601,0,122.0,8188,28,0
602,0,123.0,8280,74,0
603,0,122.0,9737,289,189
604,0,121.0,8010,91,0
605,0,121.0,7826,173,0
606,0,119.0,7134,179,93
607,0,122.0,8280,857,660
608,0,118.0,8160,158,0
609,0,118.0,7224,21,0
610,0,119.0,7310,365,309
611,0,120.0,7055,14,0
612,0,120.0,7138,50,0
613,0,120.0,6642,1256,1223
614,0,118.0,6970,961,822
615,0,119.0,6396,19,0
616,0,120.0,6080,15,0
617,0,120.0,6004,26,0
618,0,119.0,33124,21484,21313
619,0,120.0,9090,1694,1250
620,0,122.0,8280,37,0
621,0,123.0,8640,55,0
622,0,123.0,8188,41,0
623,0,122.0,9870,92,0
624,0,121.0,8550,102,0
625,0,121.0,7654,45,0
626,0,111.0,9898,406,104
627,0,119.0,7832,82,28
628,0,118.0,8008,61,0
629,0,118.0,7310,231,148
630,0,119.0,7140,54,0
631,0,120.0,7140,20,0
632,0,120.0,6720,228,174
633,0,121.0,6640,17,0
634,0,119.0,6478,10,0
635,0,120.0,6160,19,0
636,0,118.0,33124,21221,21008
637,0,118.0,33124,21853,21431
638,0,119.0,8352,969,645
639,0,119.0,33124,21120,20609
640,0,122.0,8280,89,0
641,0,122.0,8463,32,0
642,0,122.0,8280,36,0
643,0,121.0,9765,475,83
644,0,121.0,8281,27,0
645,0,121.0,7728,40,0
646,0,122.0,6966,427,136
647,0,118.0,7565,15,0
648,0,118.0,8160,27,0
649,0,119.0,7310,30,0
650,0,119.0,7138,10,0
651,0,120.0,7055,11,0
652,0,121.0,6888,17,0
653,0,119.0,33124,19362,19210
654,0,118.0,6318,26,0
655,0,119.0,6162,76,0
656,0,119.0,9191,1290,786
657,0,118.0,9999,1783,1485
658,0,119.0,8712,1273,874
659,0,119.0,8633,1340,832
660,0,121.0,9975,123,0
661,0,122.0,9612,122,0
662,0,122.0,9555,188,0
663,0,120.0,15128,3138,2077
664,0,120.0,7920,1277,1230
665,0,120.0,7480,658,476
666,0,121.0,7735,1008,847
667,0,117.0,7654,493,351
668,0,118.0,8170,87,0
669,0,118.0,6970,708,710
670,0,119.0,7225,39,0
671,0,120.0,7221,367,363
672,0,121.0,6888,72,0
673,0,120.0,7708,68,0
674,0,118.0,6320,45,0
675,0,117.0,33124,21528,21270
676,0,120.0,6318,15,0
677,0,118.0,8544,1177,720
678,0,115.0,33124,20364,19948
679,0,116.0,33124,19169,18806
680,0,120.0,8277,652,625
681,0,121.0,8554,909,756
682,0,121.0,8188,119,0
683,0,119.0,15498,3911,3168
684,0,119.0,7921,29,0
685,0,110.0,10706,4022,3631
686,0,118.0,8091,455,190
687,0,117.0,7392,103,40
688,0,116.0,33124,16013,15460
689,0,117.0,8549,17,0
690,0,117.0,7954,912,696
691,0,119.0,8160,19,0
692,0,120.0,8118,46,0
693,0,119.0,9108,226,0
694,0,116.0,6156,20,0
695,0,116.0,33124,21521,21054
696,0,118.0,9200,1556,1047
697,0,116.0,33124,20810,19965
698,0,114.0,33124,19715,19321
699,0,115.0,33124,19255,18929
700,0,121.0,8281,205,0
701,0,121.0,8096,37,0
702,0,122.0,8184,13,0
703,0,120.0,8004,21,0
704,0,119.0,8366,450,389
705,0,109.0,9800,769,474
706,0,117.0,7654,34,0
707,0,117.0,7654,143,0
708,0,117.0,8178,39,0
709,0,118.0,7224,51,0
710,0,118.0,6972,49,0
711,0,118.0,8463,399,125
712,0,119.0,9494,1019,612
713,0,118.0,7614,12,0
714,0,113.0,5846,11,0
715,0,114.0,9300,1120,629
716,0,115.0,33124,21006,20835
717,0,117.0,5616,18,0
718,0,116.0,9894,1582,643
719,0,113.0,33124,19112,18615
720,0,121.0,8277,36,0
721,0,121.0,8272,165,0
722,0,121.0,8370,229,162
723,0,120.0,8096,131,0
724,0,120.0,7826,39,0
725,0,110.0,9702,1811,1379
726,0,117.0,7565,653,450
727,0,117.0,7656,427,350
728,0,117.0,7885,286,0
729,0,117.0,7120,34,0
730,0,117.0,6972,262,211
731,0,119.0,6804,16,0
732,0,119.0,6885,139,82
733,0,117.0,33124,18372,18250
734,0,115.0,5840,18,0
735,0,114.0,33124,20847,20557
736,0,115.0,8925,1168,806
737,0,116.0,8740,969,542
738,0,115.0,33124,20095,19937
739,0,115.0,33124,19893,19195
740,0,121.0,8463,98,0
741,0,121.0,8372,494,291
742,0,121.0,33124,12146,11919
743,0,120.0,7917,24,0
744,0,120.0,8004,51,0
745,0,111.0,10920,3995,3692
746,0,117.0,7744,33,0
747,0,117.0,7392,135,0
748,0,117.0,7308,2,0
749,0,117.0,6800,5,0
750,0,118.0,7052,448,400
751,0,118.0,6804,1111,1055
752,0,119.0,6723,58,0
753,0,117.0,7505,66,0
754,0,115.0,9191,1061,807
755,0,116.0,8648,892,527
756,0,116.0,8811,849,567
757,0,116.0,8463,908,479
758,0,115.0,33124,20538,20303
759,0,114.0,33124,19666,19446
760,0,122.0,8640,17,0
761,0,122.0,8277,37,0
762,0,122.0,8550,81,0
763,0,120.0,8096,56,0
764,0,120.0,7917,28,0
765,0,115.0,6675,1206,1093
766,0,117.0,7740,47,0
767,0,117.0,7656,55,0
768,0,117.0,7482,34,0
769,0,117.0,7140,82,64
770,0,118.0,7140,9,0
771,0,118.0,6642,215,219
772,0,118.0,6800,22,0
773,0,115.0,6723,41,0
774,0,114.0,33124,21322,21167
775,0,115.0,33124,20795,20595
776,0,115.0,33124,20764,20528
777,0,115.0,9506,1419,1260
778,0,114.0,33124,20117,19989
779,0,113.0,33124,19473,19168
780,0,122.0,8188,37,0
781,0,121.0,8455,118,0
782,0,121.0,15120,4141,3182
783,0,120.0,8280,612,511
784,0,120.0,8184,68,0
785,0,114.0,6853,1334,1250
786,0,117.0,7476,164,0
787,0,117.0,7735,12,0
788,0,117.0,7395,187,140
789,0,117.0,7396,16,0
790,0,118.0,7052,55,0
791,0,118.0,7140,10,0
792,0,118.0,6970,27,0
793,0,116.0,6400,124,0
794,0,115.0,33124,20925,20564
795,0,117.0,6075,12,0
796,0,115.0,8904,1828,1219
797,0,115.0,8930,1114,864
798,0,112.0,33124,21068,20316
799,0,115.0,8930,912,555
800,0,120.0,8366,77,0
801,0,121.0,8554,39,0
802,0,121.0,9844,49,0
803,0,118.0,8272,107,0
804,0,119.0,8099,33,0
805,0,108.0,8500,148,0
806,0,116.0,11286,1044,339
807,0,116.0,8881,96,0
808,0,115.0,8343,494,460
809,0,116.0,8118,22,0
810,0,116.0,8484,32,0
811,0,117.0,8080,67,0
812,0,118.0,6873,1002,957
813,0,115.0,6396,8,0
814,0,116.0,6396,281,190
815,0,114.0,33124,19220,18884
816,0,116.0,8928,791,294
817,0,117.0,5928,38,0
818,0,109.0,33124,17923,17425
819,0,109.0,9858,1797,1576
820,0,120.0,8272,32,0
821,0,121.0,8648,145,0
822,0,120.0,9828,48,0
823,0,119.0,8170,123,0
824,0,120.0,8091,49,0
825,0,108.0,9555,894,719
826,0,117.0,8008,241,34
827,0,116.0,8448,20,0
828,0,115.0,7560,193,146
829,0,115.0,8700,172,0
830,0,116.0,6880,108,0
831,0,117.0,7138,75,0
832,0,117.0,7221,17,0
833,0,114.0,6640,19,0
834,0,115.0,6400,37,0
835,0,115.0,33124,20920,20634
836,0,112.0,33124,21116,20733
837,0,112.0,33124,19723,19185
838,0,111.0,33124,18100,17594
839,0,114.0,6536,60,0
840,0,121.0,8281,277,124
841,0,120.0,8008,40,0
842,0,120.0,9951,44,0
843,0,120.0,8740,68,0
844,0,120.0,8184,34,0
845,0,116.0,7476,205,0
846,0,118.0,7872,1484,1376
847,0,116.0,8439,66,0
848,0,115.0,7392,622,481
849,0,116.0,7396,28,0
850,0,116.0,7224,63,0
851,0,117.0,7138,17,0
852,0,115.0,33124,19818,19309
853,0,115.0,6642,54,0
854,0,115.0,33124,20395,20001
855,0,116.0,5994,1242,917
856,0,115.0,33124,20843,20624
857,0,114.0,9118,508,178
858,0,115.0,6004,37,0
859,0,114.0,33124,19366,19059
860,0,120.0,8277,83,0
861,0,121.0,8366,18,0
862,0,120.0,9844,60,0
863,0,119.0,8366,152,0
864,0,120.0,8281,65,0
865,0,120.0,7920,76,0
866,0,122.0,7695,145,0
867,0,116.0,8730,43,0
868,0,115.0,7304,33,0
869,0,116.0,7134,2,0
870,0,116.0,7056,652,522
871,0,116.0,7138,14,0
872,0,116.0,8217,35,0
873,0,115.0,33124,18997,18801
874,0,116.0,6396,6,0
875,0,116.0,6396,281,0
876,0,116.0,5994,394,110
877,0,115.0,9984,1782,1107
878,0,115.0,8989,682,302
879,0,114.0,8832,730,373
880,0,121.0,8554,63,0
881,0,121.0,8360,34,0
882,0,119.0,33124,13448,12910
883,0,120.0,8460,39,0
884,0,120.0,8272,74,0
885,0,120.0,8075,133,0
886,0,115.0,33124,17640,17330
887,0,115.0,8811,52,0
888,0,115.0,7654,623,521
889,0,115.0,7395,39,0
890,0,116.0,7308,10,0
891,0,116.0,7221,1571,1412
892,0,116.0,8217,19,0
893,0,115.0,6399,6,0
894,0,115.0,6314,20,0
895,0,115.0,33124,18899,18746
